UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Avi sync time (s),Avi file index,Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Gradient (%),Radius of turn (m),sampleperiod (s),ComboAcc (g),Air Fuel Ratio ((null)),Battery Voltage (V),Brake Position (%),Brake Pressure (bar),Clutch Position (%),Coolant Temperature (°C),Engine Speed (rpm),Exhaust Temperature (°C),Fuel Level (%),Gear ((null)),Head Temperature (°C),Indicated Lateral Acceleration (g),Indicated Longitudinal Acceleration (g),Indicated Vehicle Speed (km/h),Oil Pressure (bar),Oil Temperature (°C),Steering Angle (Degrees),Throttle Position (%),Water Temp (Calc) (F),Oil Temp (Calc) (F),Oil Press (Calc) (psi),Water Press (Calc) (psi),Brake Press (Calc) ((null))
162855.100,12,15.03,242.7,39°32.496102 N,122°19.889136 W,0,1,0,0,99.91,-0.07,1093633.000,1,1082.600,36338.34,-0.14,-0.02,-4.98,-0.478914460556073,11.74,0.100,0.18,500,13.3000001907349,1,3.61999988555908,255,93.70,1200,-50.00,31,255,1.10,0.01,-0.35,15.70,1.10000002384186,118.00,-1024.0,0,200.660003662109,244.399993896484,15.95,15.95,52.5037498474121
162855.200,12,14.27,244.8,39°32.496018 N,122°19.889388 W,0,1,0,0,99.91,-0.04,1093733.000,1,1082.700,36338.75,-0.15,-0.22,-4.98,-0.252206809583859,10.88,0.100,0.22,500,13.3000001907349,1,1.51999998092651,255,93.70,1235,-50.00,31,255,1.10,0.01,-0.35,15.20,0.970000028610229,118.00,-1024.0,0,200.660003662109,244.399993896484,14.07,15.95,22.0457801818848
162855.300,12,14.21,246.1,39°32.495934 N,122°19.889646 W,0,1,0,0,99.93,0.04,1093833.000,1,1082.800,36339.15,-0.09,-0.02,-4.98,0.253414050401239,11.60,0.100,0.17,500,13.3000001907349,1,0.689999997615814,255,93.70,1181,-50.00,31,255,1.10,0.02,-0.29,15.00,1.02999997138977,118.00,-1024.0,0,200.660003662109,244.399993896484,14.94,15.95,10.0076198577881
162855.400,12,13.75,247.5,39°32.495862 N,122°19.889892 W,0,1,0,0,99.91,0.00,1093933.000,1,1082.900,36339.54,-0.09,-0.13,-4.98,0,12.16,0.100,0.17,500,13.3000001907349,1,0.0500000007450581,255,93.70,1140,-50.00,31,255,1.10,0.02,-0.29,14.70,0.939999997615814,118.00,-1024.0,0,200.660003662109,244.399993896484,13.63,15.95,0.725189983844757
162855.500,12,13.46,250.2,39°32.495802 N,122°19.890144 W,0,1,0,0,99.93,0.04,1094033.000,1,1083.000,36339.91,-0.18,-0.08,-4.98,0.267379679144385,12.35,0.100,0.17,500,13.3000001907349,1,0.230000004172325,255,93.70,1140,-50.00,31,255,1.00,0.02,-0.29,14.20,0.949999988079071,118.00,-1024.0,0,200.660003662109,244.399993896484,13.78,14.50,3.33587408065796
162855.600,12,13.41,250.4,39°32.495730 N,122°19.890390 W,0,1,0,0,99.91,-0.04,1094133.000,1,1083.100,36340.29,-0.01,-0.01,-4.98,-0.268376323244372,14.76,0.100,0.13,500,13.3000001907349,0,0.170000001788139,255,93.70,1128,-50.00,31,255,1.10,0.02,-0.29,13.80,0.949999988079071,118.00,-1024.0,0,200.660003662109,244.399993896484,13.78,15.95,2.46564602851868
162855.700,12,13.14,251.8,39°32.495676 N,122°19.890636 W,0,1,0,0,99.94,0.04,1094233.000,1,1083.200,36340.66,-0.09,-0.08,-4.98,0.273972602739726,13.37,0.100,0.13,500,13.3000001907349,0,0.150000005960464,255,93.70,1123,-50.00,31,255,1.10,0.13,-0.29,13.70,1.05999994277954,118.00,-1024.0,0,200.660003662109,244.399993896484,15.37,15.95,2.17557001113892
162855.800,12,12.98,253.2,39°32.495628 N,122°19.890888 W,0,1,0,0,99.96,0.07,1094333.000,1,1083.300,36341.02,-0.09,-0.05,-4.98,0.554785020804438,13.80,0.100,0.12,500,13.3999996185303,1,1.87000000476837,255,93.70,1123,-50.00,31,255,1.00,0.13,-0.29,13.30,0.899999976158142,118.00,-1024.0,0,200.660003662109,244.399993896484,13.05,14.50,27.1221103668213
162855.900,12,12.59,254.5,39°32.495574 N,122°19.891122 W,0,1,0,0,99.96,0.04,1094433.000,1,1083.400,36341.37,-0.08,-0.11,-4.98,0.286032099157794,14.52,0.100,0.13,500,13.3999996185303,1,4.21000003814697,255,93.70,1120,-50.00,31,255,1.10,0.13,-0.29,13.30,0.949999988079071,118.00,-1024.0,0,200.660003662109,244.399993896484,13.78,15.95,61.0610008239746
162856.000,12,12.51,254.2,39°32.495520 N,122°19.891356 W,0,1,0,0,99.98,0.07,1094533.000,1,1083.500,36341.72,0.02,-0.02,-4.98,0.575539568345324,17.26,0.100,0.09,500,13.3999996185303,1,6.19000005722046,255,93.70,1113,-50.00,31,255,1.10,0.13,-0.29,12.80,0.980000019073486,118.00,-1024.0,0,200.660003662109,244.399993896484,14.21,15.95,89.7785186767578
162856.100,12,12.16,258.0,39°32.495496 N,122°19.891602 W,0,1,0,0,100.03,0.11,1094633.000,1,1083.600,36342.06,-0.23,-0.10,-4.98,0.887865833607366,12.87,0.100,0.13,500,13.3999996185303,1,5.44000005722046,255,93.70,1110,-50.00,31,255,1.10,0.09,-0.35,12.60,0.930000007152557,118.00,-1024.0,0,200.660003662109,244.399993896484,13.49,15.95,78.9006729125977
162856.200,12,11.72,258.4,39°32.495460 N,122°19.891824 W,0,1,0,0,100.06,0.14,1094733.000,1,1083.700,36342.40,-0.02,-0.13,-4.97,1.22887864823349,15.89,0.100,0.14,500,13.3999996185303,1,6.13000011444092,255,93.70,1107,-50.00,31,255,1.00,0.09,-0.35,12.10,0.850000023841858,118.00,-1024.0,0,200.660003662109,244.399993896484,12.33,14.50,88.9082870483398
162856.300,12,11.00,257.9,39°32.495418 N,122°19.892028 W,0,1,0,0,100.11,0.22,1094833.000,1,1083.800,36342.71,0.03,-0.20,-4.97,1.96327940374477,16.20,0.100,0.17,500,13.3999996185303,1,8.52000045776367,255,93.70,1101,-50.00,31,255,1.00,0.09,-0.35,11.60,0.939999997615814,118.00,-1024.0,0,200.660003662109,244.399993896484,13.63,14.50,123.572402954102
162856.400,12,10.49,258.9,39°32.495388 N,122°19.892232 W,0,1,0,0,100.16,0.25,1094933.000,1,1083.900,36343.01,-0.05,-0.15,-4.97,2.40228789323165,16.40,0.100,0.16,500,13.3999996185303,1,11.6999998092651,255,93.70,1101,-50.00,31,255,1.10,0.09,-0.35,11.30,0.949999988079071,118.00,-1024.0,0,200.660003662109,244.399993896484,13.78,15.95,169.69450378418
162856.500,12,10.09,258.8,39°32.495358 N,122°19.892418 W,0,1,0,0,100.17,0.25,1095033.000,1,1084.000,36343.30,0.01,-0.11,-4.96,2.49727479932613,20.06,0.100,0.14,500,13.3999996185303,1,11.5200004577637,255,93.70,1098,-50.00,31,255,1.00,0.00,-0.41,10.70,0.910000026226044,118.00,-1024.0,0,200.660003662109,244.399993896484,13.20,14.50,167.083801269531
162856.600,12,9.17,258.7,39°32.495328 N,122°19.892586 W,0,1,0,0,100.17,0.25,1095133.000,1,1084.100,36343.56,0.00,-0.26,-4.96,2.74719284857735,24.10,0.100,0.20,500,13.3999996185303,1,6.42000007629395,255,93.70,1095,-50.00,31,255,1.00,0.00,-0.41,10.10,0.899999976158142,118.00,4.0,0,200.660003662109,244.399993896484,13.05,14.50,93.1144027709961
162856.700,12,8.26,258.3,39°32.495292 N,122°19.892742 W,0,1,0,0,100.26,0.36,1095233.000,1,1084.200,36343.81,0.02,-0.26,-4.95,4.35940905788327,22.06,0.100,0.23,500,13.3999996185303,1,0.180000007152557,255,93.70,1095,-50.00,31,255,1.00,0.00,-0.41,9.40,0.860000014305115,118.00,10.0,0,200.660003662109,244.399993896484,12.47,14.50,2.61068391799927
162856.800,12,8.68,259.7,39°32.495274 N,122°19.892910 W,0,1,0,0,100.23,0.32,1095333.000,1,1084.300,36344.04,-0.06,0.12,-4.94,3.7344398340249,57.53,0.100,0.06,500,13.3999996185303,1,0.170000001788139,255,93.70,1088,-50.00,31,255,1.00,0.00,-0.41,8.20,0.860000014305115,118.00,10.0,0,200.660003662109,244.399993896484,12.47,14.50,2.46564602851868
162856.900,12,7.96,258.2,39°32.495244 N,122°19.893048 W,0,1,0,0,100.23,0.32,1095433.000,1,1084.400,36344.27,0.06,-0.20,-4.93,4.06881828456612,420.45,0.100,0.13,500,13.3999996185303,0,0.170000001788139,255,93.70,1085,-50.00,31,255,1.10,-0.03,-0.29,8.30,0.970000028610229,118.00,20.0,0,200.660003662109,244.399993896484,14.07,15.95,2.46564602851868
162857.000,12,7.76,257.3,39°32.495220 N,122°19.893192 W,0,1,0,0,100.25,0.36,1095533.000,1,1084.500,36344.49,0.04,-0.06,-4.93,4.64037122969838,128.05,0.100,0.09,500,13.5,0,0.180000007152557,255,93.70,1080,-50.00,31,255,1.00,-0.03,-0.29,8.10,0.949999988079071,118.00,22.0,0,200.660003662109,244.399993896484,13.78,14.50,2.61068391799927
162857.100,12,7.73,258.2,39°32.495196 N,122°19.893342 W,0,1,0,0,100.27,0.32,1095633.000,1,1084.600,36344.71,-0.04,-0.01,-4.92,4.18983576878314,116.74,0.100,0.05,500,13.5,0,0.159999996423721,255,93.70,1079,-50.00,31,255,1.10,-0.03,-0.29,7.70,1.04999995231628,118.00,22.0,0,200.660003662109,244.399993896484,15.23,15.95,2.32060790061951
162857.200,12,7.23,258.5,39°32.495172 N,122°19.893474 W,0,1,0,0,100.30,0.36,1095733.000,1,1084.700,36344.91,-0.01,-0.14,-4.91,4.97994190067782,266.68,0.100,0.10,500,13.5,0,0.230000004172325,255,93.70,1079,-50.00,31,255,1.00,-0.03,-0.29,7.50,1,118.00,41.0,0,200.660003662109,244.399993896484,14.50,14.50,3.33587408065796
162857.300,12,7.03,257.7,39°32.495142 N,122°19.893612 W,0,1,0,0,100.34,0.36,1095833.000,1,1084.800,36345.11,0.03,-0.06,-4.90,5.11799829400057,74.70,0.100,0.08,500,13.5,0,0.150000005960464,255,93.70,1077,-50.00,31,255,1.00,-0.03,-0.29,7.00,0.989999890327454,118.00,49.0,0,200.660003662109,244.399993896484,14.36,14.50,2.17557001113892
162857.400,12,7.11,259.4,39°32.495130 N,122°19.893744 W,0,1,0,0,100.31,0.29,1095933.000,1,1084.900,36345.31,-0.06,0.02,-4.89,4.04835535563677,77.10,0.100,0.03,500,13.5,0,0.209999993443489,255,93.70,1077,-50.00,31,255,1.10,-0.03,-0.29,7.00,0.889999985694885,118.00,60.0,0,200.660003662109,244.399993896484,12.91,15.95,3.0457980632782
162857.500,12,6.65,260.0,39°32.495106 N,122°19.893870 W,0,1,0,0,100.35,0.36,1096033.000,1,1085.000,36345.50,-0.02,-0.13,-4.88,5.41679205537165,221.02,0.100,0.08,500,13.5,0,0.219999998807907,255,93.70,1072,-50.00,31,255,1.00,-0.03,-0.29,6.70,0.870000004768372,118.00,60.0,1,200.660003662109,244.399993896484,12.62,14.50,3.19083595275879
162857.600,12,6.53,261.1,39°32.495094 N,122°19.893990 W,0,1,0,0,100.34,0.32,1096133.000,1,1085.100,36345.68,-0.04,-0.03,-4.87,4.95867768595041,24.97,0.100,0.06,500,13.5,0,0.209999993443489,255,93.70,998,-50.00,31,255,1.10,-0.03,-0.29,6.30,0.899999976158142,118.00,60.0,1,200.660003662109,244.399993896484,13.05,15.95,3.0457980632782
162857.700,12,6.11,259.7,39°32.495070 N,122°19.894098 W,0,1,0,0,100.34,0.29,1096233.000,1,1085.200,36345.86,0.04,-0.12,-4.86,4.71127106167185,27.82,0.100,0.09,500,13.5,0,0.230000004172325,255,93.70,1002,-50.00,31,255,1.00,0.00,-0.29,6.00,1.00999999046326,118.00,60.0,2,200.660003662109,244.399993896484,14.65,14.50,3.33587408065796
162857.800,12,5.85,258.8,39°32.495040 N,122°19.894206 W,0,1,0,0,100.38,0.32,1096333.000,1,1085.300,36346.02,0.03,-0.07,-4.85,5.53846153846154,99.20,0.100,0.08,500,13.5,0,0.159999996423721,255,93.70,1062,-50.00,31,255,1.00,0.00,-0.29,5.90,1.03999996185303,118.00,59.0,15,200.660003662109,244.399993896484,15.08,14.50,2.32060790061951
162857.900,12,5.48,258.4,39°32.495022 N,122°19.894308 W,0,1,0,0,100.38,0.32,1096433.000,1,1085.400,36346.18,0.01,-0.11,-4.84,5.91672753834916,508.39,0.100,0.09,500,13.5,0,0.129999995231628,255,93.70,1192,-50.00,31,255,1.10,0.00,-0.29,5.90,1.00999999046326,118.00,59.0,16,200.660003662109,244.399993896484,14.65,15.95,1.88549399375916
162858.000,12,5.71,258.5,39°32.495004 N,122°19.894416 W,0,1,0,0,100.38,0.32,1096533.000,1,1085.500,36346.34,0.00,0.07,-4.83,5.67127603710835,76.41,0.100,0.01,500,13.5,0,0.159999996423721,255,93.70,1192,-50.00,31,255,1.10,0.00,-0.29,5.60,1.32000005245209,118.00,59.0,16,200.660003662109,244.399993896484,19.15,15.95,2.32060790061951
162858.100,12,5.30,257.5,39°32.494980 N,122°19.894512 W,0,1,0,0,100.38,0.32,1096633.000,1,1085.600,36346.49,0.03,-0.12,-4.83,6.11436120022646,32.65,0.100,0.07,500,13.6000003814697,0,0.150000005960464,255,93.70,1406,-50.00,31,255,1.10,-0.01,-0.27,5.10,1.37000000476837,118.00,59.0,17,200.660003662109,244.399993896484,19.87,15.95,2.17557001113892
162858.200,12,4.90,256.9,39°32.494956 N,122°19.894602 W,0,1,0,0,100.37,0.29,1096733.000,1,1085.700,36346.63,0.02,-0.11,-4.82,5.87395472159902,17.52,0.100,0.09,500,13.6000003814697,0,0.180000007152557,255,93.70,1665,-50.00,31,255,1.10,-0.01,-0.27,4.90,1.42999994754791,118.00,59.0,17,200.660003662109,244.399993896484,20.74,15.95,2.61068391799927
162858.300,12,4.80,256.8,39°32.494938 N,122°19.894692 W,0,1,0,0,100.38,0.29,1096833.000,1,1085.800,36346.77,0.00,-0.03,-4.81,6.00625651720542,12.30,0.100,0.06,500,13.6000003814697,0,0.280000001192093,255,93.70,2035,-50.00,31,255,1.10,-0.01,-0.27,5.00,1.77999997138977,118.00,59.0,16,200.660003662109,244.399993896484,25.82,15.95,4.06106376647949
162858.400,12,4.79,257.9,39°32.494920 N,122°19.894788 W,0,1,0,0,100.38,0.25,1096933.000,1,1085.900,36346.90,-0.03,0.00,-4.80,5.25876460767947,29.78,0.100,0.03,500,13.6000003814697,0,0.159999996423721,255,93.70,2185,-50.00,31,255,1.10,-0.01,-0.27,4.60,1.88999998569489,118.00,59.0,16,200.660003662109,244.399993896484,27.41,15.95,2.32060790061951
162858.500,12,4.20,256.2,39°32.494896 N,122°19.894854 W,0,1,0,0,100.38,0.25,1097033.000,1,1086.000,36347.02,0.04,-0.17,-4.79,5.99857176862652,17.76,0.100,0.10,500,13.6000003814697,0,0.170000001788139,255,93.70,2185,-50.00,31,255,1.10,0.00,-0.28,4.40,1.88999998569489,118.00,74.0,10,200.660003662109,244.399993896484,27.41,15.95,2.46564602851868
162858.600,12,4.05,255.6,39°32.494878 N,122°19.894932 W,0,1,0,0,100.40,0.29,1097133.000,1,1086.100,36347.14,0.01,-0.04,-4.78,7.10409472126295,16.42,0.100,0.07,500,13.6000003814697,0,0.189999997615814,255,93.70,2248,-50.00,31,255,1.10,0.00,-0.28,4.30,1.80999994277954,118.00,87.0,11,200.660003662109,244.399993896484,26.25,15.95,2.75572204589844
162858.700,12,4.26,257.2,39°32.494860 N,122°19.895010 W,0,1,0,0,100.39,0.25,1097233.000,1,1086.200,36347.25,-0.03,0.06,-4.78,5.91271703425622,36.89,0.100,0.01,500,13.6000003814697,0,0.259999990463257,255,93.70,2200,-50.00,31,255,1.10,0.00,-0.28,4.00,1.80999994277954,118.00,95.0,14,200.660003662109,244.399993896484,26.25,15.95,3.77098798751831
162858.800,12,3.56,255.2,39°32.494836 N,122°19.895070 W,0,1,0,0,100.42,0.25,1097333.000,1,1086.300,36347.36,0.04,-0.20,-4.77,7.07070707070707,16.79,0.100,0.10,500,13.6000003814697,0,0.239999994635582,255,93.70,2181,-50.00,31,255,1.10,0.00,-0.28,3.90,1.80999994277954,118.00,93.0,14,200.660003662109,244.399993896484,26.25,15.95,3.48091197013855
162858.900,12,3.58,254.9,39°32.494818 N,122°19.895136 W,0,1,0,0,100.45,0.29,1097433.000,1,1086.400,36347.46,0.00,0.00,-4.76,8.05594405594405,20.00,0.100,0.05,500,13.6000003814697,0,0.270000010728836,255,93.70,2181,-50.00,31,255,1.10,-0.02,-0.20,3.80,1.5900000333786,118.00,92.0,14,200.660003662109,244.399993896484,23.06,15.95,3.91602611541748
162859.000,12,4.23,254.2,39°32.494794 N,122°19.895214 W,0,1,0,0,100.44,0.25,1097533.000,1,1086.500,36347.57,0.01,0.19,-4.75,5.95181861124232,18.39,0.100,0.07,500,13.6000003814697,0,0.189999997615814,255,93.70,2057,-50.00,31,255,1.10,-0.02,-0.20,3.80,1.37000000476837,118.00,92.0,14,200.660003662109,244.399993896484,19.87,15.95,2.75572204589844
162859.100,12,3.59,254.9,39°32.494776 N,122°19.895280 W,0,1,0,0,100.46,0.25,1097633.000,1,1086.600,36347.68,-0.01,-0.18,-4.75,7.01363762872252,13.23,0.100,0.06,500,13.6000003814697,0,0.189999997615814,255,93.70,1678,-50.00,31,255,1.10,-0.02,-0.20,3.90,1.25,118.00,87.0,14,200.660003662109,244.399993896484,18.13,15.95,2.75572204589844
162859.200,12,4.60,255.8,39°32.494758 N,122°19.895370 W,0,1,0,0,100.47,0.25,1097733.000,1,1086.700,36347.79,-0.02,0.28,-4.74,5.48183597998695,136.21,0.100,0.11,500,13.6000003814697,0,0.219999998807907,255,93.70,1415,-50.00,31,255,1.00,-0.02,-0.20,3.80,0.989999890327454,118.00,87.0,14,200.660003662109,244.399993896484,14.36,14.50,3.19083595275879
162859.300,12,4.60,253.9,39°32.494734 N,122°19.895454 W,0,1,0,0,100.46,0.22,1097833.000,1,1086.800,36347.92,0.04,0.00,-4.73,4.69157254561251,29.79,0.100,0.06,500,13.5,0,0.189999997615814,255,93.70,1415,-50.00,31,255,1.00,0.00,-0.14,4.10,0.949999988079071,118.00,82.0,14,200.660003662109,244.399993896484,13.78,14.50,2.75572204589844
162859.400,12,4.75,252.6,39°32.494710 N,122°19.895544 W,0,1,0,0,100.47,0.25,1097933.000,1,1086.900,36348.05,0.03,0.04,-4.73,5.31085353003161,11.31,0.100,0.05,500,13.3999996185303,0,0.129999995231628,255,93.70,1168,-50.00,31,255,1.00,0.00,-0.14,4.50,0.740000009536743,118.00,72.0,14,200.660003662109,244.399993896484,10.73,14.50,1.88549399375916
162859.500,12,5.41,254.4,39°32.494692 N,122°19.895658 W,0,1,0,0,100.50,0.25,1098033.000,1,1087.000,36348.19,-0.05,0.19,-4.72,4.6606251155909,76.83,0.100,0.12,500,13.3999996185303,0,0.230000004172325,255,93.70,780,-50.00,31,255,1.00,0.00,-0.14,4.80,0.660000026226044,118.00,66.0,14,200.660003662109,244.399993896484,9.57,14.50,3.33587408065796
162859.600,12,5.65,254.1,39°32.494668 N,122°19.895766 W,0,1,0,0,100.48,0.22,1098133.000,1,1087.100,36348.35,0.01,0.07,-4.71,3.82436260623229,78.56,0.100,0.09,500,13.3000001907349,0,0.219999998807907,255,94.50,703,-50.00,31,255,1.00,0.00,-0.14,5.00,0.930000007152557,118.00,61.0,14,202.100006103516,244.399993896484,13.49,14.50,3.19083595275879
162859.700,12,4.97,253.6,39°32.494638 N,122°19.895856 W,0,1,0,0,100.52,0.25,1098233.000,1,1087.200,36348.49,0.01,-0.19,-4.71,5.06838294448914,83.05,0.100,0.05,500,13.3000001907349,0,0.150000005960464,255,94.50,1070,-50.00,31,255,1.00,-0.01,-0.29,5.30,1.22000002861023,118.00,61.0,14,202.100006103516,244.399993896484,17.69,14.50,2.17557001113892
162859.800,12,4.77,253.5,39°32.494614 N,122°19.895946 W,0,1,0,0,100.54,0.22,1098333.000,1,1087.300,36348.63,0.00,-0.06,-4.70,4.5245077503142,38.85,0.100,0.05,500,13.1999998092651,0,0.230000004172325,255,94.50,1070,-50.00,31,255,1.10,-0.01,-0.29,5.00,1.27999997138977,118.00,57.0,14,202.100006103516,244.399993896484,18.56,15.95,3.33587408065796
162859.900,12,4.52,249.2,39°32.494572 N,122°19.896018 W,0,1,0,0,100.58,0.25,1098433.000,1,1087.400,36348.76,0.10,-0.07,-4.69,5.57768924302789,7.58,0.100,0.07,500,13.1999998092651,0,0.200000002980232,255,94.50,1627,-50.00,31,255,1.10,-0.01,-0.29,4.90,1.25,118.00,54.0,0,202.100006103516,244.399993896484,18.13,15.95,2.90075993537903
162900.000,12,4.41,248.5,39°32.494542 N,122°19.896096 W,0,1,0,0,100.59,0.25,1098533.000,1,1087.500,36348.88,0.01,-0.03,-4.69,5.71428571428571,9.14,0.100,0.05,500,13.1999998092651,0,0.259999990463257,255,94.50,1587,-50.00,31,255,1.10,-0.01,-0.29,4.60,1.13999998569489,118.00,54.0,0,202.100006103516,244.399993896484,16.53,15.95,3.77098798751831
162900.100,12,4.32,251.9,39°32.494530 N,122°19.896174 W,0,1,0,0,100.58,0.25,1098633.000,1,1087.600,36349.00,-0.07,-0.02,-4.68,5.82793709528215,76.34,0.100,0.04,500,13.1999998092651,0,0.259999990463257,255,94.50,1508,-50.00,31,255,1.10,0.00,-0.27,4.30,1.12999999523163,118.00,53.0,0,202.100006103516,244.399993896484,16.39,15.95,3.77098798751831
162900.200,12,3.79,252.3,39°32.494506 N,122°19.896246 W,0,1,0,0,100.62,0.29,1098733.000,1,1087.700,36349.12,-0.01,-0.15,-4.67,7.6049643517296,20.32,0.100,0.09,500,13.1999998092651,0,0.259999990463257,255,94.50,1508,-50.00,31,255,1.00,0.00,-0.27,3.90,1.05999994277954,118.00,53.0,0,202.100006103516,244.399993896484,15.37,14.50,3.77098798751831
162900.300,12,3.76,251.5,39°32.494482 N,122°19.896312 W,0,1,0,0,100.60,0.22,1098833.000,1,1087.800,36349.22,0.02,-0.01,-4.67,5.74162679425837,16.06,0.100,0.05,500,13.1999998092651,0,0.140000000596046,255,94.50,1218,-50.00,31,255,1.10,0.00,-0.27,4.00,0.970000028610229,118.00,52.0,0,202.100006103516,244.399993896484,14.07,15.95,2.03053188323975
162900.400,12,3.52,251.2,39°32.494464 N,122°19.896378 W,0,1,0,0,100.63,0.29,1098933.000,1,1087.900,36349.32,0.00,-0.07,-4.66,8.17949446180062,16.70,0.100,0.06,500,13.1999998092651,0,0.150000005960464,255,94.50,1077,-50.00,31,255,1.00,0.00,-0.27,3.50,0.829999983310699,118.00,51.0,15,202.100006103516,244.399993896484,12.04,14.50,2.17557001113892
162900.500,12,3.72,250.3,39°32.494440 N,122°19.896444 W,0,1,0,0,100.63,0.25,1099033.000,1,1088.000,36349.42,0.02,0.06,-4.65,6.77601505781124,13.02,0.100,0.01,500,13.1999998092651,0,0.25,255,94.50,957,-50.00,31,255,1.00,-0.01,-0.08,3.60,0.560000002384186,118.00,52.0,24,202.100006103516,244.399993896484,8.12,14.50,3.62595009803772
162900.600,12,4.54,252.1,39°32.494416 N,122°19.896534 W,0,1,0,0,100.64,0.25,1099133.000,1,1088.100,36349.54,-0.04,0.23,-4.64,5.55066079295154,17.45,0.100,0.12,500,13.1000003814697,0,0.180000007152557,255,94.50,957,-50.00,31,255,1.00,-0.01,-0.08,3.50,0.189999997615814,118.00,52.0,11,202.100006103516,244.399993896484,2.76,14.50,2.61068391799927
162900.700,12,3.71,250.5,39°32.494386 N,122°19.896600 W,0,1,0,0,100.67,0.29,1099233.000,1,1088.200,36349.65,0.03,-0.23,-4.64,7.75862068965517,20.76,0.100,0.06,500,13.1000003814697,0,0.270000010728836,255,94.50,425,-50.00,31,255,1.00,-0.01,-0.08,4.30,0.680000007152557,118.00,52.0,11,202.100006103516,244.399993896484,9.86,14.50,3.91602611541748
162900.800,12,3.71,252.3,39°32.494368 N,122°19.896666 W,0,1,0,0,100.67,0.25,1099333.000,1,1088.300,36349.75,-0.03,0.00,-4.63,6.79611650485437,121.50,0.100,0.03,500,13,0,0.140000000596046,255,94.50,568,-50.00,31,255,1.00,-0.01,-0.08,3.80,0.959999978542328,118.00,58.0,12,202.100006103516,244.399993896484,13.92,14.50,2.03053188323975
162900.900,12,3.10,251.2,39°32.494344 N,122°19.896714 W,0,1,0,0,100.69,0.25,1099433.000,1,1088.400,36349.85,0.02,-0.17,-4.62,8.12903225806452,30.48,0.100,0.10,500,13,0,0.189999997615814,255,94.50,922,-50.00,31,255,1.00,0.02,-0.28,3.40,1.00999999046326,118.00,56.0,14,202.100006103516,244.399993896484,14.65,14.50,2.75572204589844
